Wall time,Step,Value
1531921025.031465,0,3.264005954406457e-06
1531921616.148742,1881,0.07418767362833023
1531922218.76624,3806,0.1381193995475769
1531922818.562244,5733,0.05990341305732727
1531923419.529151,7664,0.1826610416173935
1531924017.870294,9596,0.08623188734054565
1531924617.108604,11526,0.15769091248512268
1531925217.531932,13457,0.13106057047843933
1531925817.277223,15390,0.2879992127418518
1531926417.620478,17323,0.09475938975811005
1531927015.951376,19260,0.19598084688186646
1531927617.462086,21191,0.1920562982559204
1531928217.272382,23123,0.09990272670984268
1531928817.24469,25055,0.1647588461637497
1531929417.573257,26985,0.10487977415323257
1531930017.638187,28918,0.20295920968055725
1531930317.224452,30851,0.14218392968177795
1531930917.746175,32785,0.2195868194103241
1531931517.813567,34717,0.2074260413646698
1531932117.354216,36648,0.23049069941043854
1531932718.078478,38581,0.21143878996372223
1531933317.767448,40521,0.21669486165046692
1531933918.300975,42453,0.17414897680282593
1531934518.513277,44386,0.20206262171268463
1531935118.352007,46320,0.14865057170391083
1531935718.277884,48252,0.19243761897087097
1531936319.174044,50187,0.2054336667060852
1531936919.690248,52121,0.21902452409267426
1531937519.053147,54054,0.2264542281627655
1531938118.710359,55986,0.17795152962207794
1531938719.296761,57916,0.21930308640003204
1531939319.29254,59849,0.22959491610527039
1531939919.237135,61779,0.2517143487930298
1531940518.969184,63712,0.24071437120437622
1531941119.791212,65643,0.29548531770706177
1531941719.00806,67578,0.20958192646503448
1531942318.789496,69513,0.14636734127998352
1531942917.863712,71446,0.2590548098087311
1531943519.400221,73381,0.19927352666854858
1531944120.231769,75316,0.31841257214546204
1531944720.173881,77248,0.21835166215896606
1531945319.594686,79180,0.29552599787712097
1531945919.835108,81114,0.23283736407756805
1531946520.903914,83049,0.36379027366638184
1531947119.848939,84986,0.2459900677204132
1531947721.482336,86921,0.10472758114337921
1531948320.541336,88857,0.22253358364105225
1531948920.696286,90790,0.19561448693275452
1531949520.353871,92721,0.2605772614479065
1531950120.628631,94657,0.303151398897171
1531950720.880138,96589,0.2669042944908142
1531951320.856381,98521,0.247808039188385
1531951921.110161,100457,0.30670657753944397
1531952520.860279,102388,0.18925951421260834
1531953120.476348,104323,0.33670905232429504
1531953721.617594,106255,0.1872529536485672
1531954321.393864,108190,0.18352016806602478
1531954921.589501,110126,0.3306901752948761
1531955522.221897,112061,0.2377709001302719
1531956121.782515,113993,0.19095078110694885
1531956722.246848,115927,0.26124459505081177
1531957323.256623,117862,0.26500892639160156
1531957923.644248,119793,0.28157132863998413
1531958523.348376,121718,0.25287503004074097
1531959123.006243,123650,0.16641473770141602
1531959723.462277,125587,0.2273281365633011
1531960322.836009,127516,0.3014068901538849
1531960923.104148,129453,0.1731172502040863
1531961522.023144,131388,0.2089826464653015
1531962123.781129,133325,0.24325944483280182
1531962725.691104,135260,0.15126992762088776
1531963326.649814,137190,0.23864798247814178
1531963927.321435,139119,0.24397867918014526
1531964524.522462,141046,0.30332446098327637
1531965126.393005,142972,0.2664562165737152
1531965726.020235,144879,0.24720995128154755
1531966325.896596,146794,0.27654069662094116
1531966925.697038,148683,0.2081284523010254
1531967524.047158,150545,0.16765835881233215
1531968122.824372,152416,0.2682083249092102
1531968723.444062,154286,0.20400893688201904
1531969322.432879,156158,0.1367458999156952
1531969923.726245,158037,0.11835864186286926
1531970523.070116,159918,0.2811199128627777
1531971124.306207,161789,0.22293172776699066
1531971724.295039,163658,0.23673315346240997
1531972325.228315,165555,0.18409058451652527
1531972923.968134,167458,0.20853391289710999
1531973526.041878,169327,0.20734748244285583
1531974125.012383,171192,0.2727248966693878
1531974724.903641,173059,0.1746838241815567
1531975324.714253,174923,0.20267444849014282
1531975925.483231,176798,0.22017796337604523
1531976527.594819,178668,0.18803083896636963
1531977123.843026,180536,0.2808644771575928
1531977724.38767,182447,0.1700187474489212
1531978324.726929,184329,0.3327184319496155
1531978925.584868,186217,0.18726295232772827
1531979525.759004,188102,0.2403559684753418
1531980125.421124,189991,0.3188461363315582
1531980726.008509,191880,0.30194032192230225
1531981324.766642,193798,0.2181139588356018
1531981925.610693,195717,0.1752249300479889
1531982526.077819,197604,0.19740769267082214
1531983126.115728,199467,0.2888219952583313
1531983423.557222,200000,0.2439480423927307
