Wall time,Step,Value
1531921025.032014,0,9.936406968336087e-06
1531921616.149067,1881,0.09123173356056213
1531922218.766704,3806,0.14448608458042145
1531922818.562764,5733,0.17313523590564728
1531923419.529594,7664,0.2104400098323822
1531924017.870802,9596,0.18078485131263733
1531924617.108975,11526,0.2124151885509491
1531925217.532281,13457,0.19954092800617218
1531925817.277624,15390,0.18543748557567596
1531926417.620809,17323,0.24461789429187775
1531927015.951594,19260,0.25181666016578674
1531927617.462629,21191,0.2523761987686157
1531928217.272719,23123,0.17995312809944153
1531928817.245093,25055,0.28230980038642883
1531929417.574327,26985,0.3105003535747528
1531930017.638486,28918,0.3712526261806488
1531930317.2249,30851,0.2710694670677185
1531930917.746554,32785,0.22568142414093018
1531931517.81383,34717,0.2510952651500702
1531932117.354511,36648,0.298982173204422
1531932718.078942,38581,0.32964393496513367
1531933317.767886,40521,0.22206948697566986
1531933918.301379,42453,0.31034746766090393
1531934518.513467,44386,0.17163771390914917
1531935118.352297,46320,0.2659839391708374
1531935718.278778,48252,0.2677082121372223
1531936319.174514,50187,0.2956661581993103
1531936919.690701,52121,0.3334687054157257
1531937519.053495,54054,0.2361542284488678
1531938118.71052,55986,0.3865652084350586
1531938719.297134,57916,0.24344195425510406
1531939319.292907,59849,0.4331361651420593
1531939919.238037,61779,0.26165783405303955
1531940518.969546,63712,0.3347698152065277
1531941119.791609,65643,0.37670016288757324
1531941719.008388,67578,0.31282177567481995
1531942318.789993,69513,0.33043497800827026
1531942917.86411,71446,0.333732932806015
1531943519.40049,73381,0.260219007730484
1531944120.232154,75316,0.35491782426834106
1531944720.174525,77248,0.2892780303955078
1531945319.595134,79180,0.281788170337677
1531945919.835369,81114,0.3136872351169586
1531946520.90441,83049,0.4388183653354645
1531947119.849298,84986,0.3892343044281006
1531947721.482753,86921,0.16787433624267578
1531948320.541578,88857,0.24858270585536957
1531948920.696621,90790,0.20208477973937988
1531949520.354228,92721,0.20581205189228058
1531950120.629059,94657,0.3176538050174713
1531950720.880437,96589,0.321903795003891
1531951320.85663,98521,0.3337022066116333
1531951921.110466,100457,0.3034918010234833
1531952520.860613,102388,0.2593248188495636
1531953120.47669,104323,0.3278101086616516
1531953721.617923,106255,0.2758162319660187
1531954321.394154,108190,0.3058253824710846
1531954921.590915,110126,0.3288322985172272
1531955522.222189,112061,0.4199218451976776
1531956121.782817,113993,0.30456212162971497
1531956722.247217,115927,0.31865984201431274
1531957323.257025,117862,0.21192164719104767
1531957923.645162,119793,0.35278186202049255
1531958523.348927,121718,0.22250322997570038
1531959123.006657,123650,0.25916117429733276
1531959723.46276,125587,0.28135034441947937
1531960322.836303,127516,0.3236388862133026
1531960923.104421,129453,0.44802284240722656
1531961522.023596,131388,0.3876672089099884
1531962123.781421,133325,0.26506438851356506
1531962725.691744,135260,0.2365371733903885
1531963326.65026,137190,0.3194914758205414
1531963927.321811,139119,0.3127221465110779
1531964524.522831,141046,0.4181419312953949
1531965126.393393,142972,0.399911105632782
1531965726.020631,144879,0.19242963194847107
1531966325.897189,146794,0.2800543010234833
1531966925.697284,148683,0.2752845883369446
1531967524.047547,150545,0.3202418386936188
1531968122.824895,152416,0.3004920184612274
1531968723.444457,154286,0.2874530851840973
1531969322.433505,156158,0.29828697443008423
1531969923.726634,158037,0.3309777081012726
1531970523.070526,159918,0.2820073068141937
1531971124.306621,161789,0.2566303014755249
1531971724.295421,163658,0.33737605810165405
1531972325.228587,165555,0.30121853947639465
1531972923.968514,167458,0.30028194189071655
1531973526.042228,169327,0.3653380870819092
1531974125.012874,171192,0.4123579263687134
1531974724.904125,173059,0.4486674666404724
1531975324.714484,174923,0.34830352663993835
1531975925.483606,176798,0.3136698603630066
1531976527.595309,178668,0.33939385414123535
1531977123.843377,180536,0.2616054117679596
1531977724.388163,182447,0.38681912422180176
1531978324.728092,184329,0.4821474254131317
1531978925.585134,186217,0.37636658549308777
1531979525.759451,188102,0.33662375807762146
1531980125.421581,189991,0.36613729596138
1531980726.008973,191880,0.3733806610107422
1531981324.767086,193798,0.39246249198913574
1531981925.611134,195717,0.2700246274471283
1531982526.08059,197604,0.28384363651275635
1531983126.11631,199467,0.3341597020626068
1531983423.557553,200000,0.3097105622291565
