Wall time,Step,Value
1531921025.034332,0,0.00043967372039332986
1531921616.150937,1881,0.23337531089782715
1531922218.768897,3806,0.4907625615596771
1531922818.564131,5733,0.48198699951171875
1531923419.530729,7664,0.5766617655754089
1531924017.872595,9596,0.6086294054985046
1531924617.110057,11526,0.5923734903335571
1531925217.533948,13457,0.6329687833786011
1531925817.279107,15390,0.6837984323501587
1531926417.621965,17323,0.5305511951446533
1531927015.952993,19260,0.6586555242538452
1531927617.463439,21191,0.6194152235984802
1531928217.273896,23123,0.42140915989875793
1531928817.247367,25055,0.6705490946769714
1531929417.577012,26985,0.5797237753868103
1531930017.639743,28918,0.6917508840560913
1531930317.227531,30851,0.6260076761245728
1531930917.748096,32785,0.6378719210624695
1531931517.815145,34717,0.5789888501167297
1531932117.355959,36648,0.6747051477432251
1531932718.079831,38581,0.4922931492328644
1531933317.769037,40521,0.6466130614280701
1531933918.303911,42453,0.6362192034721375
1531934518.514681,44386,0.6100066304206848
1531935118.353691,46320,0.584764838218689
1531935718.28145,48252,0.6255161166191101
1531936319.175922,50187,0.6248801946640015
1531936919.691895,52121,0.669485330581665
1531937519.054995,54054,0.5714846849441528
1531938118.711627,55986,0.6136019229888916
1531938719.298737,57916,0.654364824295044
1531939319.294066,59849,0.6825780868530273
1531939919.239205,61779,0.6603671312332153
1531940518.971108,63712,0.6478021740913391
1531941119.79287,65643,0.6780509948730469
1531941719.009955,67578,0.5789356231689453
1531942318.791518,69513,0.6704663038253784
1531942917.865332,71446,0.6915444135665894
1531943519.40116,73381,0.5871255397796631
1531944120.233388,75316,0.6334779262542725
1531944720.176034,77248,0.5389947295188904
1531945319.597186,79180,0.6041079163551331
1531945919.836421,81114,0.6419022679328918
1531946520.906409,83049,0.702786386013031
1531947119.850418,84986,0.6546708941459656
1531947721.483956,86921,0.6183772087097168
1531948320.54244,88857,0.6525177359580994
1531948920.697449,90790,0.6761063933372498
1531949520.355744,92721,0.6857829689979553
1531950120.631951,94657,0.6823418140411377
1531950720.88131,96589,0.6915682554244995
1531951320.857568,98521,0.6687440872192383
1531951921.112125,100457,0.6687360405921936
1531952520.862079,102388,0.6796480417251587
1531953120.478454,104323,0.6763562560081482
1531953721.620934,106255,0.657189130783081
1531954321.395112,108190,0.6286017894744873
1531954921.592555,110126,0.634075403213501
1531955522.223259,112061,0.679400622844696
1531956121.783614,113993,0.6266652345657349
1531956722.248283,115927,0.6473838090896606
1531957323.258139,117862,0.6667326092720032
1531957923.646263,119793,0.6960638165473938
1531958523.351495,121718,0.6760770678520203
1531959123.007676,123650,0.6284768581390381
1531959723.465398,125587,0.660338819026947
1531960322.83824,127516,0.6490883827209473
1531960923.105476,129453,0.6767027378082275
1531961522.026294,131388,0.6924522519111633
1531962123.783103,133325,0.6751795411109924
1531962725.693024,135260,0.6395452618598938
1531963326.651458,137190,0.6994710564613342
1531963927.323019,139119,0.7007890939712524
1531964524.523825,141046,0.6951066851615906
1531965126.394675,142972,0.6617287397384644
1531965726.021817,144879,0.6389934420585632
1531966325.898226,146794,0.6797705888748169
1531966925.698215,148683,0.6651413440704346
1531967524.048746,150545,0.675347089767456
1531968122.826474,152416,0.6879658699035645
1531968723.445564,154286,0.6670948266983032
1531969322.434781,156158,0.6450790166854858
1531969923.728182,158037,0.6466183662414551
1531970523.071854,159918,0.6600340604782104
1531971124.307725,161789,0.6743378043174744
1531971724.297431,163658,0.6735069155693054
1531972325.231054,165555,0.6283270120620728
1531972923.969534,167458,0.695347785949707
1531973526.043896,169327,0.679271936416626
1531974125.01546,171192,0.6773806214332581
1531974724.905698,173059,0.6467916369438171
1531975324.715544,174923,0.6824560761451721
1531975925.485181,176798,0.6841636300086975
1531976527.598426,178668,0.6609110832214355
1531977123.846252,180536,0.6795851588249207
1531977724.38925,182447,0.6864532828330994
1531978324.729634,184329,0.6996118426322937
1531978925.585827,186217,0.656974732875824
1531979525.760657,188102,0.6796402335166931
1531980125.423116,189991,0.6643584966659546
1531980726.009957,191880,0.7130234837532043
1531981324.768181,193798,0.6776655316352844
1531981925.612968,195717,0.6656824350357056
1531982526.083727,197604,0.6624822616577148
1531983126.117756,199467,0.6933121681213379
1531983423.55889,200000,0.67830491065979
