Wall time,Step,Value
1531921025.031363,0,0.0
1531921616.148689,1881,0.0003315649810247123
1531922218.766157,3806,0.012088901363313198
1531922818.562062,5733,0.0068438369780778885
1531923419.529055,7664,0.053238462656736374
1531924017.870218,9596,0.10472716391086578
1531924617.108542,11526,0.028981808573007584
1531925217.531863,13457,0.03253937140107155
1531925817.277143,15390,0.10516177117824554
1531926417.620324,17323,0.023653004318475723
1531927015.95131,19260,0.013482129201292992
1531927617.462065,21191,0.06469565629959106
1531928217.272316,23123,0.030633945018053055
1531928817.244628,25055,0.05004412680864334
1531929417.573168,26985,0.05878086015582085
1531930017.638087,28918,0.07697859406471252
1531930317.224361,30851,0.08797958493232727
1531930917.746092,32785,0.05872195214033127
1531931517.813521,34717,0.0344076007604599
1531932117.354155,36648,0.07155192643404007
1531932718.075698,38581,0.0640915185213089
1531933317.767375,40521,0.08038447797298431
1531933918.300899,42453,0.06367906928062439
1531934518.513256,44386,0.06998783349990845
1531935118.351971,46320,0.07410960644483566
1531935718.277793,48252,0.1263294816017151
1531936319.174008,50187,0.042141612619161606
1531936919.69016,52121,0.0513918474316597
1531937519.049381,54054,0.04899125546216965
1531938118.710325,55986,0.07294811308383942
1531938719.296704,57916,0.10826103389263153
1531939319.29246,59849,0.05812179297208786
1531939919.237053,61779,0.0491068959236145
1531940518.969118,63712,0.07442647963762283
1531941119.791104,65643,0.028950190171599388
1531941719.008032,67578,0.08980163931846619
1531942318.789449,69513,0.06572499126195908
1531942917.863618,71446,0.05988626554608345
1531943519.400177,73381,0.06910357624292374
1531944120.228354,75316,0.031676389276981354
1531944720.154309,77248,0.037909816950559616
1531945319.594593,79180,0.10841306298971176
1531945919.835035,81114,0.05624274164438248
1531946520.89617,83049,0.060460414737463
1531947119.848865,84986,0.08214045315980911
1531947721.479168,86921,0.015834283083677292
1531948320.541264,88857,0.034948792308568954
1531948920.69622,90790,0.025686616078019142
1531949520.353796,92721,0.02262704260647297
1531950120.628599,94657,0.049271367490291595
1531950720.880077,96589,0.04635249450802803
1531951320.856346,98521,0.037512246519327164
1531951921.110071,100457,0.08741498738527298
1531952520.860243,102388,0.058389902114868164
1531953120.476283,104323,0.10627219080924988
1531953721.617553,106255,0.0689893588423729
1531954321.39379,108190,0.024669060483574867
1531954921.585845,110126,0.060631487518548965
1531955522.221823,112061,0.07134025543928146
1531956121.782454,113993,0.047395434230566025
1531956722.246771,115927,0.08087461441755295
1531957323.256561,117862,0.015412608161568642
1531957923.644191,119793,0.03960992395877838
1531958523.348306,121718,0.07447776198387146
1531959123.006132,123650,0.030350353568792343
1531959723.462188,125587,0.06438645720481873
1531960322.83595,127516,0.04573126509785652
1531960923.104109,129453,0.10243264585733414
1531961522.023048,131388,0.08463560789823532
1531962123.781052,133325,0.04504299908876419
1531962725.690982,135260,0.0551639050245285
1531963326.636058,137190,0.049466609954833984
1531963927.310785,139119,0.028497258201241493
1531964524.52242,141046,0.05584265664219856
1531965126.392979,142972,0.08815445005893707
1531965726.020137,144879,0.07421417534351349
1531966325.896396,146794,0.04730826988816261
1531966925.696967,148683,0.06046021729707718
1531967524.047056,150545,0.06426666676998138
1531968122.824278,152416,0.09106088429689407
1531968723.443976,154286,0.06293929368257523
1531969322.432812,156158,0.08086808770895004
1531969923.72288,158037,0.05556977912783623
1531970523.069978,159918,0.06551029533147812
1531971124.306117,161789,0.07347726076841354
1531971724.29494,163658,0.05744548887014389
1531972325.228275,165555,0.04893016070127487
1531972923.96225,167458,0.09798957407474518
1531973526.041809,169327,0.07142540067434311
1531974125.012289,171192,0.03088461235165596
1531974724.903601,173059,0.025264054536819458
1531975324.714184,174923,0.06567773222923279
1531975925.483145,176798,0.03278931975364685
1531976527.581312,178668,0.07057666778564453
1531977123.842958,180536,0.053857143968343735
1531977724.380788,182447,0.06187409535050392
1531978324.72331,184329,0.06527901440858841
1531978925.584807,186217,0.060185667127370834
1531979525.758924,188102,0.031959906220436096
1531980125.421026,189991,0.05416378751397133
1531980726.008429,191880,0.051351986825466156
1531981324.766549,193798,0.057733818888664246
1531981925.610586,195717,0.08952241390943527
1531982526.077786,197604,0.03608543798327446
1531983126.115686,199467,0.032959308475255966
1531983423.557153,200000,0.03645354136824608
