Wall time,Step,Value
1531921025.034424,0,0.0
1531921616.150998,1881,0.027236394584178925
1531922218.76898,3806,0.0003891737724188715
1531922818.564221,5733,0.048658739775419235
1531923419.530812,7664,0.07968820631504059
1531924017.872629,9596,0.02474488690495491
1531924617.110132,11526,0.11986565589904785
1531925217.533985,13457,0.1196846291422844
1531925817.279187,15390,0.11165511608123779
1531926417.62203,17323,0.09469947218894958
1531927015.953054,19260,0.09718296676874161
1531927617.463483,21191,0.13078638911247253
1531928217.27396,23123,0.13606767356395721
1531928817.247419,25055,0.15637701749801636
1531929417.577038,26985,0.08154187351465225
1531930017.639816,28918,0.13132917881011963
1531930317.227615,30851,0.07258595526218414
1531930917.748132,32785,0.11745548993349075
1531931517.81519,34717,0.09071279317140579
1531932117.355991,36648,0.12780769169330597
1531932718.079884,38581,0.11390891671180725
1531933317.769106,40521,0.13260716199874878
1531933918.303984,42453,0.15318788588047028
1531934518.514729,44386,0.0938902422785759
1531935118.353799,46320,0.09938869625329971
1531935718.281574,48252,0.12772108614444733
1531936319.175987,50187,0.17124822735786438
1531936919.691984,52121,0.1354864239692688
1531937519.055074,54054,0.11655604839324951
1531938118.711717,55986,0.10960149019956589
1531938719.298795,57916,0.07503033429384232
1531939319.29415,59849,0.15060876309871674
1531939919.239243,61779,0.15230907499790192
1531940518.971173,63712,0.17841044068336487
1531941119.792938,65643,0.17017042636871338
1531941719.010023,67578,0.1107829213142395
1531942318.791548,69513,0.1570805013179779
1531942917.865391,71446,0.14474256336688995
1531943519.401204,73381,0.16287793219089508
1531944120.233464,75316,0.14251235127449036
1531944720.176138,77248,0.12185181677341461
1531945319.597339,79180,0.15935030579566956
1531945919.83649,81114,0.08789527416229248
1531946520.906535,83049,0.13814111053943634
1531947119.850576,84986,0.1710881143808365
1531947721.48412,86921,0.1448744237422943
1531948320.542493,88857,0.14850282669067383
1531948920.697517,90790,0.13825729489326477
1531949520.355814,92721,0.14513376355171204
1531950120.632041,94657,0.1352698802947998
1531950720.881357,96589,0.10902690887451172
1531951320.857629,98521,0.1163146048784256
1531951921.112161,100457,0.12698689103126526
1531952520.862163,102388,0.1506931185722351
1531953120.478486,104323,0.17497946321964264
1531953721.621016,106255,0.1376459300518036
1531954321.395184,108190,0.14833934605121613
1531954921.592657,110126,0.16378818452358246
1531955522.223327,112061,0.1722530573606491
1531956121.78368,113993,0.08649619668722153
1531956722.248311,115927,0.164104625582695
1531957323.25817,117862,0.10685344785451889
1531957923.646336,119793,0.14737249910831451
1531958523.351579,121718,0.17136573791503906
1531959123.007837,123650,0.11686719208955765
1531959723.465452,125587,0.14632844924926758
1531960322.838301,127516,0.12345652282238007
1531960923.105554,129453,0.17684441804885864
1531961522.026403,131388,0.15737409889698029
1531962123.783178,133325,0.1524399071931839
1531962725.693084,135260,0.12173144519329071
1531963326.651493,137190,0.15644872188568115
1531963927.323095,139119,0.1424262970685959
1531964524.523885,141046,0.16821907460689545
1531965126.394758,142972,0.1512197107076645
1531965726.02184,144879,0.1476021707057953
1531966325.898709,146794,0.16208623349666595
1531966925.698247,148683,0.14859774708747864
1531967524.048799,150545,0.14618754386901855
1531968122.826578,152416,0.1398763805627823
1531968723.44564,154286,0.15459518134593964
1531969322.434832,156158,0.14296400547027588
1531969923.728261,158037,0.13806308805942535
1531970523.07193,159918,0.15444576740264893
1531971124.307807,161789,0.10529345273971558
1531971724.297504,163658,0.18233351409435272
1531972325.231114,165555,0.10943073034286499
1531972923.969592,167458,0.14760373532772064
1531973526.04396,169327,0.1672944873571396
1531974125.015547,171192,0.17299365997314453
1531974724.905774,173059,0.14130347967147827
1531975324.715574,174923,0.1510383039712906
1531975925.485255,176798,0.1378733068704605
1531976527.598506,178668,0.1459025740623474
1531977123.846323,180536,0.18647943437099457
1531977724.389314,182447,0.17700661718845367
1531978324.730221,184329,0.2150292694568634
1531978925.585874,186217,0.14253449440002441
1531979525.760729,188102,0.13849271833896637
1531980125.423206,189991,0.16545483469963074
1531980726.010037,191880,0.18137438595294952
1531981324.768265,193798,0.16487883031368256
1531981925.613053,195717,0.13436661660671234
1531982526.08381,197604,0.15940925478935242
1531983126.117816,199467,0.18808893859386444
1531983423.558985,200000,0.20016776025295258
