Wall time,Step,Value
1526777083.129092,0,0.0
1526777674.793207,1828,0.00020512820628937334
1526778276.178736,3696,0.0008325605886057019
1526778877.064652,5566,0.0005763259832747281
1526779472.084927,7435,0.0
1526780071.083257,9304,0.0
1526780669.2742,11169,0.0
1526781270.11569,13037,1.8909311620518565e-05
1526781868.407263,14900,0.00013118864444550127
1526782471.196749,16761,3.6630037357099354e-05
1526783071.282503,18628,0.000144827485200949
1526783671.855133,20496,0.000660882331430912
1526784271.543686,22367,4.431406705407426e-05
1526784870.133359,24229,2.7901007342734374e-05
1526785471.762943,26093,0.00012505266931839287
1526786069.325332,27954,8.409153815591708e-05
1526786669.963699,29805,0.000187823228770867
1526787270.909381,31655,7.765617192490026e-05
1526787871.063046,33517,5.232862531556748e-05
1526788469.887135,35383,1.510072161181597e-05
1526789069.890027,37242,0.00022893772984389216
1526789670.452209,39091,5.3726198530057445e-05
1526790269.559736,40948,5.733040961786173e-05
1526790870.332672,42797,0.0004341582825873047
1526791469.547791,44648,4.0316077502211556e-05
1526792071.141613,46498,0.0
1526792670.774651,48348,1.370444988424424e-05
1526793269.936719,50202,1.708262789179571e-05
1526793870.736676,52056,7.079334318405017e-05
1526794471.09365,53907,0.00033635032013989985
1526795071.944834,55760,0.00031655587372370064
1526795670.21862,57608,8.578781853429973e-05
1526796270.176917,59453,0.00011503949644975364
1526796870.445018,61299,0.0004259079578332603
1526797469.56506,63145,0.00021539839508477598
1526798070.562606,64988,7.786332571413368e-05
1526798671.343512,66832,0.00017411247245036066
1526799271.533707,68675,0.0
1526799871.092373,70519,0.0004091933078598231
1526800471.210685,72369,0.0001830778637668118
1526801071.441207,74215,2.076196324196644e-05
1526801671.408003,76059,3.522119004628621e-05
1526802271.110768,77903,0.00023666904598940164
1526802871.672263,79747,7.400007598334923e-05
1526803471.730156,81596,0.00023147791216615587
1526804071.78969,83440,0.00033529792563058436
1526804670.952391,85284,2.9702896426897496e-05
1526805271.998733,87132,6.064894478186034e-05
1526805871.844582,88979,4.066776455147192e-05
1526806472.008098,90826,9.743008558871225e-05
1526807071.235198,92671,0.0004345557535998523
1526807671.398042,94512,0.0006959487800486386
1526808272.148775,96357,8.550029451726004e-05
1526808871.300903,98205,0.00016246720042545348
1526809472.261716,100048,0.0008173381793312728
1526810072.185512,101895,0.0003192979493178427
1526810672.472627,103740,8.721092308405787e-05
1526811271.841907,105584,0.001040432252921164
1526811871.931135,107425,0.0010795572306960821
1526812473.299348,109269,0.0018958942964673042
1526813072.726922,111116,0.00011064542923122644
1526813671.398962,112962,0.00037160905776545405
1526814273.435182,114805,4.819768582819961e-05
1526814873.171592,116647,1.659613371884916e-05
1526815472.832139,118490,7.102777453837916e-05
1526816072.812403,120337,0.0006738426745869219
1526816673.631575,122179,0.00020877117640338838
1526817273.384081,124029,8.206931670429185e-05
1526817872.887114,125875,0.0005341880605556071
1526818473.58175,127719,1.1778146472352091e-05
1526819072.53728,129566,0.0
1526819672.982256,131413,2.163799581467174e-05
1526820273.269557,133256,0.0
1526820873.595608,135107,1.1335555427649524e-05
1526821473.294837,136953,1.1201846064068377e-05
1526822073.028902,138800,3.24981301673688e-05
1526822673.264318,140648,5.0041056965710595e-05
1526823274.164499,142495,5.7576522522140294e-05
1526823873.647726,144344,0.0
1526824473.024315,146191,1.6156915080500767e-05
1526825073.623449,148036,0.0001493064919486642
1526825674.083387,149879,7.368110527750105e-05
1526826274.488609,151729,9.019003300636541e-06
1526826873.689368,153575,2.607120040920563e-05
1526827474.129578,155420,0.0
1526828073.482832,157271,0.0
1526828673.359928,159121,7.116576853150036e-06
1526829274.716596,160968,2.7476484319777228e-05
1526829874.066904,162817,7.437876774929464e-05
1526830474.562175,164665,0.0008740442572161555
1526831074.287897,166517,5.1618379075080156e-05
1526831674.235847,168363,0.0003035330737475306
1526832274.52698,170211,4.87471952510532e-05
1526832873.863358,172060,1.609606079000514e-05
1526833474.908202,173909,0.00014033488696441054
1526834073.477805,175759,0.0002487613237462938
1526834675.103453,177610,7.213729259092361e-05
1526835274.849385,179458,4.5624601625604555e-05
1526835874.687281,181304,0.0
1526836474.334662,183153,0.0002761557698249817
1526837074.579052,185005,0.00042378075886517763
1526837675.836711,186853,5.784777385997586e-05
1526838275.37609,188703,9.165763185592368e-05
1526838875.026797,190539,0.00030138902366161346
1526839475.538542,192385,0.003792197210714221
1526840075.4359,194230,4.29497922596056e-05
1526840674.888245,196074,0.00013243172725196928
1526841275.983371,197924,0.0002881449181586504
1526841893.811187,200000,0.00035625536111183465
1526990466.267593,200000,0.00035625536111183465
1526990760.172746,200001,0.0003528266679495573
