Wall time,Step,Value
1526777083.128687,0,9.425268217455596e-05
1526777674.79287,1828,0.2639375925064087
1526778276.178451,3696,0.4852410554885864
1526778877.064344,5566,0.5591056942939758
1526779472.084609,7435,0.5116397142410278
1526780071.082937,9304,0.5238761901855469
1526780669.273734,11169,0.5095372200012207
1526781270.115387,13037,0.41523095965385437
1526781868.407013,14900,0.5676699876785278
1526782471.1965,16761,0.5147924423217773
1526783071.282123,18628,0.5745742321014404
1526783671.854959,20496,0.6041208505630493
1526784271.543396,22367,0.5863012671470642
1526784870.132995,24229,0.5187435746192932
1526785471.762657,26093,0.45100486278533936
1526786069.325008,27954,0.44490236043930054
1526786669.963365,29805,0.5595242977142334
1526787270.909163,31655,0.5660385489463806
1526787871.06278,33517,0.5040436387062073
1526788469.886819,35383,0.37863168120384216
1526789069.889605,37242,0.3842369318008423
1526789670.451912,39091,0.5777931213378906
1526790269.559189,40948,0.46297258138656616
1526790870.332485,42797,0.49511608481407166
1526791469.547544,44648,0.5310260653495789
1526792071.141028,46498,0.48310571908950806
1526792670.773964,48348,0.48712724447250366
1526793269.9365,50202,0.5737539529800415
1526793870.736482,52056,0.6041138172149658
1526794471.09332,53907,0.555377185344696
1526795071.944643,55760,0.594243049621582
1526795670.218403,57608,0.5796845555305481
1526796270.176373,59453,0.5917300581932068
1526796870.44491,61299,0.5294457077980042
1526797469.564839,63145,0.4955364763736725
1526798070.562398,64988,0.5231351852416992
1526798671.343015,66832,0.5540638566017151
1526799271.533393,68675,0.5241197943687439
1526799871.091991,70519,0.4785754084587097
1526800471.210418,72369,0.4744340181350708
1526801071.440995,74215,0.5917780995368958
1526801671.407668,76059,0.5679689049720764
1526802271.110594,77903,0.6496846675872803
1526802871.672051,79747,0.5640902519226074
1526803471.729816,81596,0.5682651400566101
1526804071.789312,83440,0.6268251538276672
1526804670.952047,85284,0.6020991206169128
1526805271.998256,87132,0.5803895592689514
1526805871.844397,88979,0.5768927931785583
1526806472.007721,90826,0.6479879021644592
1526807071.234862,92671,0.6879868507385254
1526807671.397794,94512,0.6384692788124084
1526808272.148423,96357,0.4578855633735657
1526808871.300629,98205,0.5322844386100769
1526809472.261389,100048,0.5906530022621155
1526810072.185251,101895,0.5285562872886658
1526810672.472415,103740,0.49589672684669495
1526811271.841684,105584,0.5223329067230225
1526811871.930945,107425,0.5089277029037476
1526812473.299116,109269,0.5429564118385315
1526813072.726627,111116,0.5540284514427185
1526813671.398793,112962,0.5820950865745544
1526814273.434959,114805,0.5761666893959045
1526814873.171149,116647,0.519189178943634
1526815472.831925,118490,0.5370962023735046
1526816072.812147,120337,0.6094232201576233
1526816673.631143,122179,0.5498913526535034
1526817273.383903,124029,0.6049615740776062
1526817872.886908,125875,0.5883523225784302
1526818473.581565,127719,0.5531092286109924
1526819072.537036,129566,0.4351414144039154
1526819672.981969,131413,0.49239370226860046
1526820273.269247,133256,0.5432739853858948
1526820873.595373,135107,0.5270422101020813
1526821473.294509,136953,0.5163260102272034
1526822073.028566,138800,0.47122514247894287
1526822673.263948,140648,0.5799593925476074
1526823274.163923,142495,0.485146701335907
1526823873.647438,144344,0.5454255938529968
1526824473.024033,146191,0.5843734741210938
1526825073.622943,148036,0.5208203792572021
1526825674.08309,149879,0.5610033869743347
1526826274.48815,151729,0.5792645812034607
1526826873.689103,153575,0.509818971157074
1526827474.129378,155420,0.5710058212280273
1526828073.482639,157271,0.5901599526405334
1526828673.359587,159121,0.5460786819458008
1526829274.716138,160968,0.5874101519584656
1526829874.066644,162817,0.6447339653968811
1526830474.561678,164665,0.5302530527114868
1526831074.287431,166517,0.5466399192810059
1526831674.23543,168363,0.5747509598731995
1526832274.526795,170211,0.5547164082527161
1526832873.863018,172060,0.5865737199783325
1526833474.908005,173909,0.5676208734512329
1526834073.477494,175759,0.5968478322029114
1526834675.10314,177610,0.4946085214614868
1526835274.849068,179458,0.5882939100265503
1526835874.686789,181304,0.6304802894592285
1526836474.334318,183153,0.5797504186630249
1526837074.578581,185005,0.6345833539962769
1526837675.8363,186853,0.547466516494751
1526838275.375786,188703,0.5658569931983948
1526838875.026387,190539,0.6152041554450989
1526839475.538215,192385,0.564366340637207
1526840075.435502,194230,0.5632571578025818
1526840674.887955,196074,0.5607777833938599
1526841275.983129,197924,0.4893883168697357
1526841893.810922,200000,0.49071204662323
1526990466.267284,200000,0.49071204662323
1526990760.172443,200001,0.49126550555229187
