Wall time,Step,Value
1526777083.125431,0,0.0
1526777674.788808,1828,0.03588951751589775
1526778276.174634,3696,0.0668807327747345
1526778877.060333,5566,0.04879303649067879
1526779472.083735,7435,0.07992585003376007
1526780071.079207,9304,0.0917779877781868
1526780669.270314,11169,0.08287028968334198
1526781270.11193,13037,0.09693335741758347
1526781868.402647,14900,0.09734079241752625
1526782471.191721,16761,0.1058654859662056
1526783071.278685,18628,0.08659187704324722
1526783671.850287,20496,0.14338116347789764
1526784271.540012,22367,0.10032176226377487
1526784870.129079,24229,0.05483222380280495
1526785471.758583,26093,0.10427685081958771
1526786069.321858,27954,0.12481989711523056
1526786669.95939,29805,0.09461109340190887
1526787270.905385,31655,0.10394282639026642
1526787871.058146,33517,0.09590142965316772
1526788469.883357,35383,0.13033029437065125
1526789069.886083,37242,0.08088500797748566
1526789670.44826,39091,0.08141319453716278
1526790269.550418,40948,0.10209854692220688
1526790870.328524,42797,0.060400642454624176
1526791469.543263,44648,0.09244712442159653
1526792071.137111,46498,0.08404570817947388
1526792670.770406,48348,0.09139953553676605
1526793269.933086,50202,0.11184915155172348
1526793870.733255,52056,0.11652224510908127
1526794471.08975,53907,0.10139019042253494
1526795071.941631,55760,0.14678801596164703
1526795670.215212,57608,0.1120559498667717
1526796270.170109,59453,0.16743353009223938
1526796870.44082,61299,0.13773781061172485
1526797469.561504,63145,0.13037174940109253
1526798070.558809,64988,0.14555512368679047
1526798671.339215,66832,0.15408070385456085
1526799271.52948,68675,0.12369102239608765
1526799871.088429,70519,0.09192594885826111
1526800471.207556,72369,0.10974548012018204
1526801071.43697,74215,0.10056939721107483
1526801671.404389,76059,0.08710654079914093
1526802271.107294,77903,0.167263001203537
1526802871.668161,79747,0.1359197199344635
1526803471.724188,81596,0.12214654684066772
1526804071.785679,83440,0.10167428851127625
1526804670.948481,85284,0.12481580674648285
1526805271.993898,87132,0.12845532596111298
1526805871.840519,88979,0.12060333788394928
1526806472.003528,90826,0.130824476480484
1526807071.230561,92671,0.12904347479343414
1526807671.394587,94512,0.137018620967865
1526808272.144007,96357,0.12849970161914825
1526808871.296598,98205,0.13320814073085785
1526809472.257595,100048,0.12575335800647736
1526810072.181448,101895,0.08079715818166733
1526810672.467882,103740,0.07558507472276688
1526811271.836513,105584,0.11077119410037994
1526811871.927883,107425,0.08757775276899338
1526812473.294969,109269,0.1064496859908104
1526813072.672015,111116,0.14044195413589478
1526813671.393647,112962,0.12971356511116028
1526814273.431064,114805,0.10753131657838821
1526814873.166703,116647,0.1102629005908966
1526815472.827575,118490,0.10831978172063828
1526816072.809003,120337,0.13072854280471802
1526816673.627448,122179,0.09540034830570221
1526817273.380579,124029,0.09115191549062729
1526817872.882548,125875,0.09103001654148102
1526818473.578471,127719,0.08032519370317459
1526819072.532535,129566,0.05403616279363632
1526819672.978182,131413,0.07154354453086853
1526820273.265681,133256,0.08739380538463593
1526820873.583253,135107,0.09894197434186935
1526821473.290283,136953,0.08825869858264923
1526822073.024604,138800,0.08248491585254669
1526822673.260288,140648,0.09573088586330414
1526823274.159263,142495,0.07086551189422607
1526823873.641839,144344,0.06178548187017441
1526824473.019591,146191,0.12848621606826782
1526825073.619174,148036,0.07746393978595734
1526825674.079109,149879,0.07932892441749573
1526826274.484311,151729,0.0671718493103981
1526826873.684457,153575,0.07688894867897034
1526827474.128896,155420,0.06800761818885803
1526828073.478764,157271,0.08565568178892136
1526828673.356312,159121,0.0955657884478569
1526829274.710846,160968,0.09435216337442398
1526829874.06268,162817,0.10222838819026947
1526830474.555017,164665,0.07720836997032166
1526831074.283905,166517,0.08156711608171463
1526831674.23176,168363,0.12173071503639221
1526832274.522646,170211,0.08921235799789429
1526832873.859507,172060,0.09527712315320969
1526833474.904385,173909,0.10089799761772156
1526834073.473023,175759,0.11142873018980026
1526834675.100034,177610,0.10497263818979263
1526835274.845781,179458,0.11996712535619736
1526835874.682731,181304,0.11188950389623642
1526836474.329222,183153,0.12770311534404755
1526837074.574098,185005,0.11154620349407196
1526837675.829773,186853,0.10287028551101685
1526838275.371821,188703,0.10848052054643631
1526838875.018029,190539,0.120177261531353
1526839475.534986,192385,0.10533595085144043
1526840075.42534,194230,0.10404283553361893
1526840674.883453,196074,0.10797355324029922
1526841275.979325,197924,0.10417740046977997
1526841893.806494,200000,0.08273620158433914
1526990466.263314,200000,0.08273620158433914
1526990760.167533,200001,0.082732655107975
